Cve Mpio,Secc,Localidad,Manzana,Colonia tipo,Colonia,Listado NOminal Total,PRIO
109,1881,1740,9999,,,3,no
109,1881,272,9999,,,2,no
109,1881,1743,9999,,,2,no
109,1881,1899,9999,,,2,no
109,1881,8,9999,,,1,no
109,1881,542,9999,,,1,no
109,1881,850,9999,,,1,no
109,1881,1741,9999,,,1,no
109,1882,2,32,,,133,si
109,1882,2,4,,,82,si
109,1882,2,14,,,79,si
109,1882,2,10,,,78,si
109,1882,2,47,,,68,si
109,1882,2,13,,,66,si
109,1882,2,24,,,66,si
109,1882,2,19,,,65,si
109,1882,2,30,,,65,si
109,1882,2,42,,,65,si
109,1882,2,27,,,64,si
109,1882,2,7,,,63,si
109,1882,2,25,,,63,si
109,1882,2,48,,,63,si
109,1882,2,3,,,62,si
109,1882,2,39,,,62,si
109,1882,2,21,,,61,si
109,1882,2,12,,,57,no
109,1882,2,49,,,56,no
109,1882,2,36,,,55,no
109,1882,2,33,,,54,no
109,1882,2,23,,,51,no
109,1882,2,2,,,50,no
109,1882,2,22,,,50,no
109,1882,2,6,,,49,no
109,1882,2,17,,,49,no
109,1882,2,20,,,48,no
109,1882,2,41,,,45,no
109,1882,2,15,,,40,no
109,1882,2,1,,,39,no
109,1882,2,26,,,39,no
109,1882,2,46,,,39,no
109,1882,2,18,,,38,no
109,1882,2,5,,,36,no
109,1882,2,16,,,34,no
109,1882,2,35,,,33,no
109,1882,2,28,,,32,no
109,1882,2,38,,,31,no
109,1882,2,45,,,30,no
109,1882,2,53,,,28,no
109,1882,2,43,,,23,no
109,1882,2,55,,,21,no
109,1882,2,8,,,20,no
109,1882,2,37,,,19,no
109,1882,2,50,,,18,no
109,1882,2,57,,,16,no
109,1882,2,59,,,16,no
109,1882,2,54,,,15,no
109,1882,2,34,,,14,no
109,1882,2,9,,,13,no
109,1882,2,56,,,12,no
109,1882,2,44,,,10,no
109,1882,2,58,,,7,no
109,1882,2,31,,,6,no
109,1882,2,29,,,3,no
109,1882,2,52,,,3,no
109,1882,2,61,,,3,no
109,1882,2,62,,,1,no
109,1883,523,9999,,,153,si
109,1883,1781,9999,,,107,si
109,1883,6,9,,,76,si
109,1883,6,36,,,75,si
109,1883,1325,16,,,70,si
109,1883,6,8,,,61,si
109,1883,6,29,,,59,si
109,1883,6,16,,,57,si
109,1883,6,40,,,57,si
109,1883,1325,10,,,54,si
109,1883,6,25,,,49,si
109,1883,6,7,,,48,si
109,1883,1325,4,,,45,si
109,1883,6,19,,,43,si
109,1883,6,21,,,43,si
109,1883,6,27,,,43,si
109,1883,6,28,,,43,si
109,1883,6,2,,,41,si
109,1883,6,35,,,41,si
109,1883,6,11,,,40,no
109,1883,6,38,,,40,no
109,1883,6,37,,,36,no
109,1883,6,31,,,35,no
109,1883,6,17,,,34,no
109,1883,1325,1,,,34,no
109,1883,1325,19,,,34,no
109,1883,6,32,,,32,no
109,1883,6,5,,,31,no
109,1883,6,6,,,30,no
109,1883,6,10,,,30,no
109,1883,6,26,,,30,no
109,1883,1325,9,,,29,no
109,1883,1325,13,,,29,no
109,1883,6,4,,,28,no
109,1883,6,20,,,28,no
109,1883,6,24,,,28,no
109,1883,1325,14,,,28,no
109,1883,6,30,,,27,no
109,1883,6,1,,,25,no
109,1883,1325,7,,,25,no
109,1883,6,44,,,24,no
109,1883,1325,15,,,24,no
109,1883,1841,9999,,,24,no
109,1883,1325,20,,,23,no
109,1883,6,15,,,21,no
109,1883,6,18,,,21,no
109,1883,6,33,,,21,no
109,1883,1917,9999,,,21,no
109,1883,6,23,,,20,no
109,1883,6,14,,,18,no
109,1883,6,22,,,15,no
109,1883,6,39,,,15,no
109,1883,1325,8,,,15,no
109,1883,6,34,,,13,no
109,1883,264,9999,,,12,no
109,1883,6,43,,,11,no
109,1883,409,9999,,,10,no
109,1883,865,9999,,,10,no
109,1883,1325,2,,,10,no
109,1883,737,9999,,,9,no
109,1883,64,9999,,,7,no
109,1883,1325,11,,,7,no
109,1883,1325,17,,,7,no
109,1883,57,9999,,,6,no
109,1883,989,9999,,,6,no
109,1883,1325,6,,,6,no
109,1883,76,9999,,,5,no
109,1883,93,9999,,,5,no
109,1883,343,9999,,,5,no
109,1883,508,9999,,,5,no
109,1883,1086,9999,,,5,no
109,1883,6,46,,,4,no
109,1883,1320,9999,,,4,no
109,1883,1321,9999,,,4,no
109,1883,71,9999,,,3,no
109,1883,96,9999,,,3,no
109,1883,465,9999,,,3,no
109,1883,487,9999,,,3,no
109,1883,856,9999,,,3,no
109,1883,1846,9999,,,3,no
109,1883,1847,9999,,,3,no
109,1883,1887,9999,,,3,no
109,1883,251,9999,,,2,no
109,1883,479,9999,,,2,no
109,1883,635,9999,,,2,no
109,1883,645,9999,,,2,no
109,1883,1238,9999,,,2,no
109,1883,1325,12,,,2,no
109,1883,1845,9999,,,2,no
109,1883,279,9999,,,1,no
109,1883,312,9999,,,1,no
109,1883,327,9999,,,1,no
109,1883,349,9999,,,1,no
109,1883,372,9999,,,1,no
109,1883,396,9999,,,1,no
109,1883,515,9999,,,1,no
109,1883,521,9999,,,1,no
109,1883,594,9999,,,1,no
109,1883,717,9999,,,1,no
109,1883,1029,9999,,,1,no
109,1883,1780,9999,,,1,no
109,1883,1848,9999,,,1,no
109,1883,1889,9999,,,1,no
109,1883,1890,9999,,,1,no
109,1884,3,43,,,86,si
109,1884,3,40,,,63,si
109,1884,3,20,,,60,si
109,1884,3,19,,,56,si
109,1884,3,25,,,56,si
109,1884,3,4,,,52,si
109,1884,3,2,,,51,si
109,1884,3,7,,,44,si
109,1884,3,63,,,43,si
109,1884,3,14,,,41,si
109,1884,3,16,,,41,si
109,1884,3,37,,,41,si
109,1884,3,51,,,41,si
109,1884,3,5,,,40,si
109,1884,3,12,,,40,si
109,1884,3,23,,,40,si
109,1884,3,26,,,39,si
109,1884,3,38,,,39,si
109,1884,3,62,,,38,si
109,1884,3,36,,,37,no
109,1884,3,1,,,35,no
109,1884,3,9,,,35,no
109,1884,3,15,,,34,no
109,1884,3,18,,,34,no
109,1884,3,31,,,34,no
109,1884,3,59,,,34,no
109,1884,3,61,,,34,no
109,1884,3,10,,,33,no
109,1884,3,60,,,33,no
109,1884,3,8,,,32,no
109,1884,3,22,,,31,no
109,1884,3,30,,,30,no
109,1884,3,42,,,30,no
109,1884,3,24,,,28,no
109,1884,3,29,,,28,no
109,1884,3,35,,,27,no
109,1884,3,58,,,26,no
109,1884,3,17,,,24,no
109,1884,3,27,,,24,no
109,1884,3,3,,,23,no
109,1884,3,6,,,22,no
109,1884,236,9999,,,22,no
109,1884,3,64,,,21,no
109,1884,235,9999,,,21,no
109,1884,3,21,,,20,no
109,1884,3,32,,,20,no
109,1884,3,13,,,14,no
109,1884,536,9999,,,12,no
109,1884,3,33,,,10,no
109,1884,3,28,,,7,no
109,1884,3,69,,,7,no
109,1884,3,65,,,6,no
109,1884,3,70,,,6,no
109,1884,147,9999,,,6,no
109,1884,1922,9999,,,4,no
109,1884,404,9999,,,2,no
109,1884,533,9999,,,2,no
109,1884,1291,9999,,,2,no
109,1884,1948,9999,,,2,no
109,1884,3,66,,,1,no
109,1884,369,9999,,,1,no
109,1884,1834,9999,,,1,no
109,1885,4,52,,,69,si
109,1885,4,9,,,60,si
109,1885,4,30,,,54,si
109,1885,4,10,,,53,si
109,1885,4,3,,,47,si
109,1885,4,48,,,47,si
109,1885,4,31,,,46,si
109,1885,4,41,,,46,si
109,1885,4,62,,,46,si
109,1885,4,59,,,45,si
109,1885,4,27,,,44,si
109,1885,4,5,,,42,si
109,1885,4,12,,,42,si
109,1885,4,25,,,42,si
109,1885,4,26,,,42,si
109,1885,4,50,,,42,si
109,1885,4,8,,,41,si
109,1885,4,61,,,41,si
109,1885,4,20,,,40,si
109,1885,4,46,,,40,si
109,1885,4,38,,,39,si
109,1885,4,39,,,39,si
109,1885,4,6,,,38,si
109,1885,4,11,,,38,no
109,1885,4,24,,,38,no
109,1885,4,19,,,37,no
109,1885,4,54,,,36,no
109,1885,4,2,,,34,no
109,1885,4,44,,,34,no
109,1885,4,36,,,33,no
109,1885,4,37,,,33,no
109,1885,4,45,,,33,no
109,1885,4,1,,,32,no
109,1885,4,23,,,31,no
109,1885,4,14,,,30,no
109,1885,4,35,,,30,no
109,1885,4,53,,,28,no
109,1885,4,64,,,27,no
109,1885,4,66,,,27,no
109,1885,4,18,,,26,no
109,1885,4,4,,,25,no
109,1885,4,22,,,24,no
109,1885,4,7,,,23,no
109,1885,4,69,,,23,no
109,1885,4,49,,,22,no
109,1885,4,51,,,22,no
109,1885,4,55,,,22,no
109,1885,4,68,,,22,no
109,1885,4,58,,,20,no
109,1885,4,21,,,19,no
109,1885,4,47,,,19,no
109,1885,4,79,,,18,no
109,1885,4,17,,,17,no
109,1885,4,40,,,16,no
109,1885,4,32,,,14,no
109,1885,4,67,,,14,no
109,1885,4,84,,,14,no
109,1885,4,29,,,13,no
109,1885,4,33,,,13,no
109,1885,4,73,,,11,no
109,1885,4,71,,,10,no
109,1885,4,74,,,10,no
109,1885,4,86,,,8,no
109,1885,4,15,,,7,no
109,1885,4,34,,,7,no
109,1885,4,70,,,7,no
109,1885,4,83,,,7,no
109,1885,4,78,,,6,no
109,1885,4,57,,,5,no
109,1885,4,82,,,5,no
109,1885,4,85,,,4,no
109,1885,4,16,,,3,no
109,1885,4,72,,,3,no
109,1885,4,28,,,2,no
109,1885,4,63,,,2,no
109,1885,4,81,,,2,no
109,1885,4,43,,,1,no
109,1886,4,66,,,77,si
109,1886,4,61,,,68,si
109,1886,4,37,,,62,si
109,1886,4,68,,,59,si
109,1886,4,51,,,56,si
109,1886,4,56,,,56,si
109,1886,4,64,,,54,si
109,1886,4,19,,,52,si
109,1886,4,62,,,52,si
109,1886,4,31,,,49,si
109,1886,4,33,,,48,si
109,1886,4,38,,,46,si
109,1886,4,55,,,46,si
109,1886,4,16,,,45,si
109,1886,4,5,,,44,si
109,1886,4,18,,,43,si
109,1886,4,44,,,43,si
109,1886,4,46,,,42,si
109,1886,4,57,,,42,si
109,1886,4,40,,,41,si
109,1886,4,47,,,41,si
109,1886,4,41,,,39,si
109,1886,4,60,,,38,si
109,1886,4,69,,,37,si
109,1886,4,7,,,36,no
109,1886,4,24,,,35,no
109,1886,4,29,,,35,no
109,1886,4,35,,,35,no
109,1886,4,54,,,35,no
109,1886,4,59,,,35,no
109,1886,4,15,,,34,no
109,1886,4,32,,,33,no
109,1886,4,34,,,33,no
109,1886,4,50,,,33,no
109,1886,4,65,,,33,no
109,1886,4,14,,,32,no
109,1886,4,26,,,32,no
109,1886,4,30,,,31,no
109,1886,4,49,,,31,no
109,1886,4,52,,,31,no
109,1886,4,6,,,30,no
109,1886,4,28,,,30,no
109,1886,4,43,,,30,no
109,1886,4,39,,,29,no
109,1886,4,42,,,29,no
109,1886,4,58,,,29,no
109,1886,4,25,,,28,no
109,1886,4,45,,,28,no
109,1886,4,63,,,28,no
109,1886,4,4,,,27,no
109,1886,4,12,,,27,no
109,1886,4,23,,,27,no
109,1886,4,48,,,25,no
109,1886,4,8,,,24,no
109,1886,4,1,,,23,no
109,1886,4,22,,,23,no
109,1886,4,3,,,22,no
109,1886,4,53,,,20,no
109,1886,4,11,,,19,no
109,1886,4,21,,,19,no
109,1886,4,13,,,18,no
109,1886,4,67,,,17,no
109,1886,4,2,,,16,no
109,1886,4,20,,,16,no
109,1886,4,9,,,15,no
109,1886,4,17,,,15,no
109,1886,4,10,,,14,no
109,1886,4,71,,,3,no
109,1886,4,72,,,1,no
109,1887,482,9999,,,210,si
109,1887,638,9999,,,165,si
109,1887,342,9999,,,119,si
109,1887,685,9999,,,68,no
109,1887,1858,9999,,,33,no
109,1887,1089,9999,,,23,no
109,1887,826,9999,,,19,no
109,1887,1090,9999,,,15,no
109,1887,131,9999,,,13,no
109,1887,549,9999,,,13,no
109,1887,862,9999,,,13,no
109,1887,1088,9999,,,13,no
109,1887,690,9999,,,12,no
109,1887,772,9999,,,12,no
109,1887,829,9999,,,12,no
109,1887,179,9999,,,10,no
109,1887,281,9999,,,10,no
109,1887,1003,9999,,,10,no
109,1887,1800,9999,,,7,no
109,1887,1939,9999,,,7,no
109,1887,168,9999,,,6,no
109,1887,873,9999,,,6,no
109,1887,1791,9999,,,6,no
109,1887,1913,9999,,,6,no
109,1887,1008,9999,,,5,no
109,1887,1051,9999,,,5,no
109,1887,1761,9999,,,5,no
109,1887,757,9999,,,4,no
109,1887,1111,9999,,,4,no
109,1887,1968,9999,,,4,no
109,1887,1754,9999,,,3,no
109,1887,26,9999,,,2,no
109,1887,197,9999,,,2,no
109,1887,1040,9999,,,2,no
109,1887,1799,9999,,,2,no
109,1887,1804,9999,,,2,no
109,1887,1941,9999,,,2,no
109,1887,314,9999,,,1,no
109,1887,583,9999,,,1,no
109,1887,764,9999,,,1,no
109,1887,854,9999,,,1,no
109,1887,1087,9999,,,1,no
109,1887,1113,9999,,,1,no
109,1887,1753,9999,,,1,no
109,1887,1792,9999,,,1,no
109,1888,1757,9999,,,79,si
109,1888,1134,9999,,,76,si
109,1888,366,9999,,,74,si
109,1888,351,27,,,73,si
109,1888,351,19,,,64,si
109,1888,351,23,,,62,si
109,1888,351,25,,,61,si
109,1888,351,17,,,60,si
109,1888,351,18,,,58,si
109,1888,351,24,,,51,si
109,1888,351,15,,,46,si
109,1888,351,13,,,43,no
109,1888,1071,9999,,,40,no
109,1888,351,16,,,38,no
109,1888,890,9999,,,37,no
109,1888,351,14,,,36,no
109,1888,351,10,,,35,no
109,1888,351,12,,,35,no
109,1888,351,9,,,30,no
109,1888,351,21,,,30,no
109,1888,697,9999,,,26,no
109,1888,351,34,,,25,no
109,1888,351,6,,,24,no
109,1888,351,11,,,24,no
109,1888,351,22,,,24,no
109,1888,351,5,,,19,no
109,1888,501,9999,,,19,no
109,1888,351,2,,,16,no
109,1888,1875,9999,,,12,no
109,1888,351,4,,,11,no
109,1888,1853,9999,,,11,no
109,1888,351,31,,,10,no
109,1888,351,32,,,10,no
109,1888,1871,9999,,,8,no
109,1888,330,9999,,,7,no
109,1888,351,29,,,7,no
109,1888,577,9999,,,7,no
109,1888,882,9999,,,7,no
109,1888,1816,9999,,,6,no
109,1888,1073,9999,,,5,no
109,1888,1142,9999,,,5,no
109,1888,749,9999,,,4,no
109,1888,1006,9999,,,4,no
109,1888,1072,9999,,,4,no
109,1888,1714,9999,,,4,no
109,1888,1817,9999,,,4,no
109,1888,351,7,,,3,no
109,1888,526,9999,,,3,no
109,1888,631,9999,,,3,no
109,1888,824,9999,,,3,no
109,1888,1818,9999,,,3,no
109,1888,351,28,,,2,no
109,1888,351,30,,,2,no
109,1888,351,9999,,,2,no
109,1888,545,9999,,,2,no
109,1888,600,9999,,,2,no
109,1888,798,9999,,,2,no
109,1888,820,9999,,,2,no
109,1888,1352,9999,,,2,no
109,1888,1763,9999,,,2,no
109,1888,1872,9999,,,2,no
109,1888,91,9999,,,1,no
109,1888,182,9999,,,1,no
109,1888,304,9999,,,1,no
109,1888,351,1,,,1,no
109,1888,412,9999,,,1,no
109,1888,666,9999,,,1,no
109,1888,686,9999,,,1,no
109,1888,763,9999,,,1,no
109,1888,837,9999,,,1,no
109,1888,875,9999,,,1,no
109,1889,86,16,,,64,si
109,1889,86,20,,,50,si
109,1889,86,29,,,49,si
109,1889,86,27,,,47,si
109,1889,86,17,,,43,si
109,1889,86,7,,,40,si
109,1889,86,9,,,38,si
109,1889,86,26,,,38,si
109,1889,86,13,,,34,si
109,1889,86,23,,,34,si
109,1889,86,30,,,33,si
109,1889,86,31,,,32,no
109,1889,86,24,,,30,no
109,1889,86,28,,,30,no
109,1889,86,34,,,29,no
109,1889,86,6,,,27,no
109,1889,86,8,,,26,no
109,1889,86,12,,,26,no
109,1889,86,11,,,25,no
109,1889,86,19,,,24,no
109,1889,86,3,,,23,no
109,1889,86,25,,,23,no
109,1889,86,2,,,21,no
109,1889,86,15,,,18,no
109,1889,86,4,,,15,no
109,1889,86,21,,,15,no
109,1889,86,35,,,13,no
109,1889,86,18,,,10,no
109,1889,86,32,,,10,no
109,1889,86,37,,,6,no
109,1889,86,36,,,4,no
109,1889,86,9999,,,4,no
109,1889,86,10,,,1,no
109,1889,86,14,,,1,no
109,1889,86,22,,,1,no
109,1889,86,38,,,1,no
109,1890,214,4,,,98,si
109,1890,214,1,,,82,si
109,1890,214,28,,,59,si
109,1890,214,38,,,59,si
109,1890,214,32,,,55,si
109,1890,214,20,,,54,si
109,1890,214,35,,,54,si
109,1890,214,3,,,52,si
109,1890,214,22,,,52,si
109,1890,214,24,,,51,si
109,1890,214,58,,,51,si
109,1890,214,23,,,48,si
109,1890,214,25,,,48,si
109,1890,214,37,,,48,si
109,1890,214,59,,,48,si
109,1890,214,8,,,47,si
109,1890,214,29,,,46,si
109,1890,214,30,,,46,si
109,1890,214,51,,,46,si
109,1890,214,17,,,44,si
109,1890,214,21,,,44,si
109,1890,214,33,,,44,si
109,1890,214,13,,,43,si
109,1890,214,14,,,42,si
109,1890,214,36,,,42,si
109,1890,214,74,,,42,si
109,1890,214,11,,,41,no
109,1890,214,68,,,41,no
109,1890,214,41,,,39,no
109,1890,214,42,,,39,no
109,1890,214,27,,,38,no
109,1890,214,39,,,38,no
109,1890,214,52,,,38,no
109,1890,214,5,,,37,no
109,1890,214,26,,,37,no
109,1890,214,55,,,37,no
109,1890,214,7,,,36,no
109,1890,214,9,,,36,no
109,1890,214,34,,,36,no
109,1890,214,49,,,35,no
109,1890,214,63,,,35,no
109,1890,214,67,,,35,no
109,1890,214,70,,,35,no
109,1890,214,16,,,32,no
109,1890,214,43,,,32,no
109,1890,214,50,,,32,no
109,1890,214,56,,,32,no
109,1890,214,40,,,31,no
109,1890,214,12,,,30,no
109,1890,214,10,,,28,no
109,1890,214,15,,,28,no
109,1890,214,48,,,28,no
109,1890,214,57,,,28,no
109,1890,214,18,,,27,no
109,1890,214,47,,,27,no
109,1890,214,19,,,26,no
109,1890,214,60,,,25,no
109,1890,214,6,,,24,no
109,1890,214,66,,,24,no
109,1890,214,44,,,23,no
109,1890,214,54,,,22,no
109,1890,214,69,,,22,no
109,1890,214,46,,,20,no
109,1890,214,45,,,19,no
109,1890,214,81,,,16,no
109,1890,214,62,,,13,no
109,1890,214,83,,,13,no
109,1890,214,65,,,11,no
109,1890,214,78,,,11,no
109,1890,214,64,,,9,no
109,1890,214,80,,,7,no
109,1890,214,76,,,6,no
109,1890,214,61,,,5,no
109,1890,214,85,,,4,no
109,1890,214,9999,,,4,no
109,1890,214,75,,,3,no
109,1890,214,77,,,3,no
109,1890,214,73,,,2,no
109,1890,214,71,,,1,no
109,1890,214,79,,,1,no
109,1891,193,9999,,,153,si
109,1891,121,80,,,30,si
109,1891,667,9999,,,30,si
109,1891,121,34,,,27,si
109,1891,121,68,,,27,si
109,1891,121,73,,,26,si
109,1891,121,78,,,26,si
109,1891,121,79,,,23,si
109,1891,1099,9999,,,22,si
109,1891,121,53,,,21,si
109,1891,121,84,,,21,si
109,1891,121,37,,,20,si
109,1891,121,55,,,20,si
109,1891,121,22,,,18,si
109,1891,121,25,,,17,si
109,1891,121,40,,,17,si
109,1891,121,35,,,16,si
109,1891,121,42,,,16,si
109,1891,121,48,,,16,si
109,1891,741,9999,,,16,si
109,1891,121,1,,,15,si
109,1891,121,18,,,15,si
109,1891,1305,9999,,,15,si
109,1891,121,47,,,14,si
109,1891,121,81,,,14,si
109,1891,925,9999,,,14,si
109,1891,992,9999,,,14,si
109,1891,98,9999,,,13,si
109,1891,121,9,,,13,si
109,1891,121,14,,,13,no
109,1891,121,30,,,13,no
109,1891,121,31,,,13,no
109,1891,121,41,,,13,no
109,1891,121,65,,,13,no
109,1891,1931,9999,,,13,no
109,1891,121,4,,,12,no
109,1891,121,16,,,12,no
109,1891,121,44,,,12,no
109,1891,121,56,,,12,no
109,1891,121,57,,,12,no
109,1891,1749,9999,,,12,no
109,1891,121,11,,,11,no
109,1891,121,21,,,11,no
109,1891,121,26,,,11,no
109,1891,121,29,,,11,no
109,1891,121,39,,,11,no
109,1891,121,52,,,11,no
109,1891,121,58,,,11,no
109,1891,121,64,,,11,no
109,1891,509,9999,,,11,no
109,1891,805,9999,,,11,no
109,1891,1833,9999,,,11,no
109,1891,121,32,,,10,no
109,1891,121,54,,,10,no
109,1891,121,63,,,10,no
109,1891,121,66,,,10,no
109,1891,121,77,,,10,no
109,1891,121,82,,,10,no
109,1891,483,9999,,,10,no
109,1891,1304,9999,,,10,no
109,1891,1750,9999,,,10,no
109,1891,19,9999,,,9,no
109,1891,121,10,,,9,no
109,1891,121,13,,,9,no
109,1891,121,19,,,9,no
109,1891,121,24,,,9,no
109,1891,121,27,,,9,no
109,1891,121,36,,,9,no
109,1891,121,71,,,9,no
109,1891,121,72,,,9,no
109,1891,121,90,,,8,no
109,1891,23,9999,,,7,no
109,1891,121,3,,,7,no
109,1891,121,23,,,7,no
109,1891,121,28,,,7,no
109,1891,121,43,,,7,no
109,1891,121,59,,,7,no
109,1891,221,9999,,,7,no
109,1891,546,9999,,,7,no
109,1891,1674,9999,,,7,no
109,1891,121,12,,,6,no
109,1891,121,17,,,6,no
109,1891,121,20,,,6,no
109,1891,121,33,,,6,no
109,1891,121,49,,,6,no
109,1891,1868,9999,,,6,no
109,1891,121,6,,,5,no
109,1891,121,15,,,5,no
109,1891,121,67,,,5,no
109,1891,121,74,,,5,no
109,1891,1919,9999,,,5,no
109,1891,121,50,,,4,no
109,1891,121,62,,,4,no
109,1891,121,69,,,4,no
109,1891,121,76,,,4,no
109,1891,322,9999,,,4,no
109,1891,489,9999,,,4,no
109,1891,602,9999,,,4,no
109,1891,831,9999,,,4,no
109,1891,1063,9999,,,4,no
109,1891,1867,9999,,,4,no
109,1891,1946,9999,,,4,no
109,1891,121,5,,,3,no
109,1891,121,86,,,3,no
109,1891,121,91,,,3,no
109,1891,121,95,,,3,no
109,1891,450,9999,,,3,no
109,1891,954,9999,,,3,no
109,1891,1292,9999,,,3,no
109,1891,1298,9999,,,3,no
109,1891,1299,9999,,,3,no
109,1891,1301,9999,,,3,no
109,1891,102,9999,,,2,no
109,1891,121,2,,,2,no
109,1891,121,8,,,2,no
109,1891,121,51,,,2,no
109,1891,121,83,,,2,no
109,1891,121,87,,,2,no
109,1891,1294,9999,,,2,no
109,1891,1303,9999,,,2,no
109,1891,1832,9999,,,2,no
109,1891,1835,9999,,,2,no
109,1891,1918,9999,,,2,no
109,1891,227,9999,,,1,no
109,1891,456,9999,,,1,no
109,1891,525,9999,,,1,no
109,1891,627,9999,,,1,no
109,1891,1289,9999,,,1,no
109,1891,1295,9999,,,1,no
109,1891,1297,9999,,,1,no
109,1891,1300,9999,,,1,no
109,1891,1900,9999,,,1,no
109,1891,1902,9999,,,1,no
109,1892,380,45,,,49,si
109,1892,380,1,,,48,si
109,1892,380,54,,,46,si
109,1892,380,34,,,45,si
109,1892,380,40,,,45,si
109,1892,380,33,,,44,si
109,1892,380,53,,,44,si
109,1892,380,3,,,40,si
109,1892,380,31,,,39,si
109,1892,380,37,,,39,si
109,1892,380,38,,,39,si
109,1892,380,21,,,38,si
109,1892,380,19,,,37,si
109,1892,380,5,,,36,si
109,1892,380,9,,,33,si
109,1892,380,22,,,33,si
109,1892,380,41,,,32,si
109,1892,380,11,,,30,si
109,1892,380,15,,,30,si
109,1892,380,35,,,28,si
109,1892,380,4,,,27,si
109,1892,380,20,,,27,no
109,1892,380,28,,,27,no
109,1892,380,48,,,27,no
109,1892,380,50,,,27,no
109,1892,380,39,,,26,no
109,1892,380,42,,,26,no
109,1892,380,12,,,25,no
109,1892,380,13,,,25,no
109,1892,380,25,,,25,no
109,1892,380,52,,,25,no
109,1892,380,6,,,24,no
109,1892,380,7,,,22,no
109,1892,380,8,,,22,no
109,1892,380,14,,,22,no
109,1892,380,32,,,22,no
109,1892,380,46,,,22,no
109,1892,380,49,,,22,no
109,1892,380,10,,,21,no
109,1892,380,36,,,20,no
109,1892,380,18,,,19,no
109,1892,380,27,,,18,no
109,1892,380,24,,,17,no
109,1892,380,29,,,17,no
109,1892,380,47,,,17,no
109,1892,380,51,,,17,no
109,1892,380,2,,,16,no
109,1892,380,23,,,16,no
109,1892,380,43,,,16,no
109,1892,380,16,,,15,no
109,1892,380,55,,,14,no
109,1892,380,56,,,13,no
109,1892,934,9999,,,13,no
109,1892,841,9999,,,11,no
109,1892,380,44,,,10,no
109,1892,380,17,,,9,no
109,1892,414,9999,,,9,no
109,1892,422,9999,,,9,no
109,1892,380,60,,,7,no
109,1892,678,9999,,,7,no
109,1892,380,57,,,6,no
109,1892,1228,9999,,,6,no
109,1892,7,9999,,,5,no
109,1892,188,9999,,,5,no
109,1892,644,9999,,,5,no
109,1892,350,9999,,,4,no
109,1892,1669,9999,,,4,no
109,1892,1802,9999,,,4,no
109,1892,183,9999,,,2,no
109,1892,370,9999,,,2,no
109,1892,380,62,,,2,no
109,1892,400,9999,,,2,no
109,1892,496,9999,,,2,no
109,1892,919,9999,,,2,no
109,1892,979,9999,,,2,no
109,1892,1039,9999,,,2,no
109,1892,1227,9999,,,2,no
109,1892,1747,9999,,,2,no
109,1892,1794,9999,,,2,no
109,1892,1801,9999,,,2,no
109,1892,1812,9999,,,2,no
109,1892,24,9999,,,1,no
109,1892,78,9999,,,1,no
109,1892,89,9999,,,1,no
109,1892,277,9999,,,1,no
109,1892,306,9999,,,1,no
109,1892,380,30,,,1,no
109,1892,380,59,,,1,no
109,1892,518,9999,,,1,no
109,1892,579,9999,,,1,no
109,1892,694,9999,,,1,no
109,1892,702,9999,,,1,no
109,1892,750,9999,,,1,no
109,1892,1062,9999,,,1,no
109,1892,1797,9999,,,1,no
109,1893,6,43,,,49,si
109,1893,6,54,,,49,si
109,1893,6,46,,,46,si
109,1893,6,42,,,43,si
109,1893,6,15,,,39,si
109,1893,6,44,,,39,si
109,1893,6,2,,,35,si
109,1893,6,50,,,35,si
109,1893,6,10,,,34,si
109,1893,6,31,,,34,si
109,1893,6,9,,,33,si
109,1893,6,11,,,32,si
109,1893,6,45,,,32,si
109,1893,6,48,,,31,si
109,1893,6,25,,,30,si
109,1893,6,47,,,29,si
109,1893,6,12,,,28,si
109,1893,6,14,,,28,si
109,1893,6,16,,,28,si
109,1893,6,1,,,27,si
109,1893,6,22,,,27,si
109,1893,6,23,,,27,no
109,1893,6,20,,,26,no
109,1893,6,13,,,25,no
109,1893,6,27,,,25,no
109,1893,6,49,,,25,no
109,1893,6,3,,,24,no
109,1893,6,21,,,24,no
109,1893,6,40,,,24,no
109,1893,6,53,,,24,no
109,1893,6,4,,,23,no
109,1893,6,6,,,22,no
109,1893,6,30,,,22,no
109,1893,6,51,,,22,no
109,1893,6,36,,,21,no
109,1893,6,41,,,21,no
109,1893,6,52,,,21,no
109,1893,6,24,,,19,no
109,1893,6,26,,,19,no
109,1893,6,37,,,18,no
109,1893,6,28,,,17,no
109,1893,6,34,,,16,no
109,1893,6,35,,,16,no
109,1893,6,17,,,15,no
109,1893,6,39,,,15,no
109,1893,6,56,,,15,no
109,1893,740,9999,,,15,no
109,1893,6,18,,,14,no
109,1893,500,9999,,,13,no
109,1893,6,19,,,12,no
109,1893,6,5,,,11,no
109,1893,6,7,,,9,no
109,1893,6,8,,,9,no
109,1893,520,9999,,,9,no
109,1893,189,9999,,,7,no
109,1893,6,62,,,6,no
109,1893,6,58,,,5,no
109,1893,629,9999,,,5,no
109,1893,1923,9999,,,5,no
109,1893,6,57,,,4,no
109,1893,6,63,,,4,no
109,1893,6,65,,,4,no
109,1893,571,9999,,,4,no
109,1893,6,29,,,3,no
109,1893,6,55,,,3,no
109,1893,576,9999,,,3,no
109,1893,654,9999,,,3,no
